symbol,ltp,level,which,level_c,level_d,mcap_cr,level_52,pct,gap,score,max_score,failing,eligible,bucket,px,atr_pct,turnover_cr,ret_12m,ret_3m,ret_1m,dist_50dma,dist_200dma,dma200_slope,base_tight,base_depth_pct,spike_level,screened_ok,pre_score,pre_passed,pre_max,btst_ready,gate_failed,brk_score
RACLGEAR,1387.6,1691.9,C+D,1691.9,1691.9,1631.92,1691.9,-17.985696554169877,17.985696554169877,8,8,,True,OTHER,,,,,,,,,,,,,,,,,,,
INDOCO,221.41,270.0,C+D,270.0,270.0,2004.15,332.2,-17.996296296296297,17.996296296296297,5,8,"c04,c05,c06",False,OTHER,,,,,,,,,,,,,,,,,,,
RELIGARE,229.6,280.0,C+D,280.0,280.0,7650.12,280.0,-18.000000000000004,18.000000000000004,6,8,"c06,c07",True,OTHER,,,,,,,,,,,,,,,,,,,
SWARAJENG,3602.3,4394.0,C+D,4394.0,4394.0,4393.92,4545.0,-18.017751479289938,18.017751479289938,4,8,"c05,c06,c07,c08",False,OTHER,,,,,,,,,,,,,,,,,,,
APTUS,253.25,309.0,C+D,309.0,309.0,12914.33,364.0,-18.042071197411,18.042071197411,4,8,"c04,c05,c06,c07",False,OTHER,,,,,,,,,,,,,,,,,,,
VINEETLAB,35.65,43.5,C+D,43.5,43.5,33.24,43.5,-18.04597701149426,18.04597701149426,4,8,"c06,c07,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
MANINFRA,113.64,138.69,C+D,138.69,138.69,4681.01,169.6,-18.06186459009301,18.06186459009301,5,8,"c04,c05,c06",False,OTHER,,,,,,,,,,,,,,,,,,,
QPOWER,1180.3,1441.0,C+D,1441.0,1441.0,9140.73,1441.0,-18.09160305343512,18.09160305343512,5,8,"c06,c07,c08",False,OTHER,,,,,,,,,,,,,,,,,,,
SPLPETRO,693.75,847.0,C+D,847.0,847.0,13017.89,979.0,-18.09327036599764,18.09327036599764,5,8,"c06,c07,c08",False,OTHER,,,,,,,,,,,,,,,,,,,
PRAKASH,130.23,159.0,C+D,159.0,159.0,2327.5,179.58,-18.094339622641517,18.094339622641517,4,8,"c04,c05,c06,c08",False,OTHER,,,,,,,,,,,,,,,,,,,
DRREDDY,1158.8,1414.9,C+D,1414.9,1414.9,97294.9,1414.9,-18.10021909675596,18.10021909675596,4,8,"c04,c05,c06,c08",False,OTHER,,,,,,,,,,,,,,,,,,,
MASKINVEST,158.57,193.64,C+D,193.64,193.64,49.42,246.09,-18.110927494319355,18.110927494319355,5,8,"c04,c06,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
BORORENEW,548.5,669.9,C+D,669.9,669.9,7942.91,721.0,-18.12210777728019,18.12210777728019,6,8,"c06,c07",True,OTHER,,,,,,,,,,,,,,,,,,,
STARCEMENT,198.94,242.98,C,242.98,243.44,8109.8,308.95,-18.12494855543666,18.12494855543666,3,8,"c04,c05,c06,c07,c08",False,OTHER,,,,,,,,,,,,,,,,,,,
IRIS,238.2,290.95,C,290.95,306.35,499.53,388.1,-18.13026293177522,18.13026293177522,4,8,"c04,c05,c06,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
LINC,100.45,122.75,C+D,122.75,122.75,589.37,139.6,-18.16700610997963,18.16700610997963,3,8,"c04,c05,c06,c07,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
SBICARD,655.0,800.5,C+D,800.5,800.5,62350.75,965.0,-18.176139912554653,18.176139912554653,4,8,"c04,c05,c06,c07",False,OTHER,,,,,,,,,,,,,,,,,,,
GANECOS,1037.5,1268.0,C+D,1268.0,1268.0,2799.21,1489.0,-18.178233438485805,18.178233438485805,5,8,"c04,c06,c07",True,OTHER,,,,,,,,,,,,,,,,,,,
BFINVEST,478.4,584.7,C+D,584.7,584.7,1792.62,584.7,-18.18026338293143,18.18026338293143,6,8,"c04,c06",True,OTHER,,,,,,,,,,,,,,,,,,,
ASHAPURMIN,644.7,788.0,C+D,788.0,788.0,6302.25,924.9,-18.18527918781725,18.18527918781725,8,8,,True,OTHER,,,,,,,,,,,,,,,,,,,
SJVN,67.9,83.0,C+D,83.0,83.0,23103.04,101.45,-18.19277108433734,18.19277108433734,2,8,"c04,c05,c06,c07,c08,c11",False,OTHER,,,,,,,,,,,,,,,,,,,
ANGELONE,294.8,360.45,C+D,360.45,360.45,26669.99,360.45,-18.21334443057289,18.21334443057289,5,8,"c06,c07,c08",False,OTHER,,,,,,,,,,,,,,,,,,,
RTNPOWER,8.66,10.59,C+D,10.59,10.59,4421.98,12.9,-18.2247403210576,18.2247403210576,2,8,"c04,c05,c06,c07,c08,c11",False,OTHER,,,,,,,,,,,,,,,,,,,
ROUTE,535.5,655.0,C+D,655.0,655.0,3355.05,921.6,-18.244274809160306,18.244274809160306,4,8,"c04,c05,c06,c07",False,OTHER,,,,,,,,,,,,,,,,,,,
BORANA,343.35,420.0,C+D,420.0,420.0,911.47,420.0,-18.249999999999993,18.249999999999993,5,8,"c06,c08,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
KIRIINDUS,429.7,525.9,C+D,525.9,525.9,2541.03,779.0,-18.292451036318692,18.292451036318692,5,8,"c04,c05,c06",False,OTHER,,,,,,,,,,,,,,,,,,,
SURAKSHA,265.5,324.95,C+D,324.95,324.95,1416.98,333.0,-18.295122326511766,18.295122326511766,3,8,"c04,c05,c06,c07,c08",False,OTHER,,,,,,,,,,,,,,,,,,,
NOCIL,167.06,204.5,C+D,204.5,204.5,2817.31,204.5,-18.3080684596577,18.3080684596577,4,8,"c04,c05,c06,c08",False,OTHER,,,,,,,,,,,,,,,,,,,
ARVEE,155.1,189.89,C+D,189.89,189.89,173.74,290.78,-18.321133287692874,18.321133287692874,2,8,"c04,c05,c06,c07,c08,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
ICRA,5093.3,6239.0,C,6239.0,6329.5,4919.34,6982.0,-18.363519794838915,18.363519794838915,4,8,"c04,c05,c06,c08",False,OTHER,,,,,,,,,,,,,,,,,,,
BIRLAMONEY,133.46,163.49,C+D,163.49,163.49,756.89,197.39,-18.368095908006605,18.368095908006605,3,8,"c04,c05,c06,c07,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
VASWANI,52.57,64.4,C+D,64.4,64.4,169.16,69.99,-18.36956521739131,18.36956521739131,3,8,"c05,c06,c08,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
NKIND,63.99,78.39,C+D,78.39,78.39,38.44,87.78,-18.369690011481055,18.369690011481055,2,8,"c04,c05,c06,c08,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
MMTC,63.95,78.35,C+D,78.35,78.35,9670.57,78.35,-18.379068283343962,18.379068283343962,4,8,"c05,c06,c08,c11",False,OTHER,,,,,,,,,,,,,,,,,,,
BIOFILCHEM,32.64,39.99,C,39.99,46.34,53.29,46.34,-18.379594898724683,18.379594898724683,2,8,"c04,c05,c06,c08,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
SURANASOL,26.51,32.5,C+D,32.5,32.5,130.53,39.08,-18.430769230769226,18.430769230769226,3,8,"c04,c05,c06,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
LUMAXIND,5655.5,6934.5,C+D,6934.5,6934.5,5287.08,6934.5,-18.444011824933305,18.444011824933305,6,8,"c06,c08",False,OTHER,,,,,,,,,,,,,,,,,,,
AHLEAST,142.96,175.3,C+D,175.3,175.3,247.29,175.3,-18.44837421563035,18.44837421563035,3,8,"c05,c06,c07,c08,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
PNCINFRA,210.4,258.0,D,261.0,258.0,5809.92,325.0,-18.449612403100772,18.449612403100772,4,8,"c04,c05,c06,c07",False,OTHER,,,,,,,,,,,,,,,,,,,
FDC,360.35,442.0,C+D,442.0,442.0,5992.94,527.8,-18.472850678733028,18.472850678733028,4,8,"c04,c05,c06,c07",False,OTHER,,,,,,,,,,,,,,,,,,,
TTKPRESTIG,605.6,742.9,C+D,742.9,742.9,8300.72,771.2,-18.48162606003499,18.48162606003499,5,8,"c04,c06,c07",True,OTHER,,,,,,,,,,,,,,,,,,,
COCHINSHIP,1502.0,1842.8,C+D,1842.8,1842.8,39854.79,1979.9,-18.49359670067289,18.49359670067289,5,8,"c04,c05,c06",False,OTHER,,,,,,,,,,,,,,,,,,,
IRB,19.52,23.95,C+D,23.95,23.95,23962.56,23.95,-18.496868475991647,18.496868475991647,2,8,"c04,c05,c06,c07,c08,c11",False,OTHER,,,,,,,,,,,,,,,,,,,
BPCL,318.5,390.9,C,390.9,391.65,136604.49,391.65,-18.52136096188283,18.52136096188283,6,8,"c04,c06",True,OTHER,,,,,,,,,,,,,,,,,,,
STEL,535.55,657.3,C+D,657.3,657.3,1009.91,657.3,-18.522744561083222,18.522744561083222,6,8,"c06,c07",True,OTHER,,,,,,,,,,,,,,,,,,,
IXIGO,182.2,223.7,C+D,223.7,223.7,7436.29,339.15,-18.551631649530623,18.551631649530623,4,8,"c04,c05,c06,c07",False,OTHER,,,,,,,,,,,,,,,,,,,
KPRMILL,1086.0,1334.0,C+D,1334.0,1334.0,36727.91,1334.0,-18.590704647676162,18.590704647676162,7,8,c06,True,OTHER,,,,,,,,,,,,,,,,,,,
DHANUKA,1015.5,1248.0,C+D,1248.0,1248.0,4622.28,1665.0,-18.629807692307693,18.629807692307693,4,8,"c04,c05,c06,c07",False,OTHER,,,,,,,,,,,,,,,,,,,
PROTEAN,566.9,696.75,C+D,696.75,696.75,2334.88,945.5,-18.636526731252246,18.636526731252246,4,8,"c04,c05,c06,c07",False,OTHER,,,,,,,,,,,,,,,,,,,
GPPL,150.38,184.88,C+D,184.88,184.88,7244.97,200.09,-18.6607529208135,18.6607529208135,5,8,"c04,c05,c06",False,OTHER,,,,,,,,,,,,,,,,,,,
ORIENTCEM,137.27,168.78,C+D,168.78,168.78,2796.16,244.37,-18.669273610617367,18.669273610617367,5,8,"c04,c05,c06",False,OTHER,,,,,,,,,,,,,,,,,,,
ONMOBILE,68.31,84.0,C+D,84.0,84.0,732.69,84.0,-18.678571428571423,18.678571428571423,6,8,"c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
RAJSREESUG,31.37,38.58,C+D,38.58,38.58,104.39,49.7,-18.68843960601347,18.68843960601347,2,8,"c04,c05,c06,c08,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
ABFRL,61.04,75.1,C+D,75.1,75.1,7453.36,94.95,-18.72170439414114,18.72170439414114,4,8,"c04,c05,c06,c11",False,OTHER,,,,,,,,,,,,,,,,,,,
MEDIASSIST,353.0,434.4,C+D,434.4,434.4,2581.43,594.1,-18.738489871086554,18.738489871086554,5,8,"c04,c05,c06",False,OTHER,,,,,,,,,,,,,,,,,,,
ASTRAL,1437.0,1768.7,C+D,1768.7,1768.7,38557.57,1768.7,-18.753887035675923,18.753887035675923,3,8,"c04,c05,c06,c07,c08",False,OTHER,,,,,,,,,,,,,,,,,,,
SFL,673.3,828.95,D,832.45,828.95,7394.95,832.45,-18.77676578804513,18.77676578804513,6,8,"c06,c07",True,OTHER,,,,,,,,,,,,,,,,,,,
SAURASHCEM,60.7,74.75,C,74.75,76.35,697.36,125.35,-18.795986622073574,18.795986622073574,3,8,"c04,c05,c06,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
EIHAHOTELS,295.0,363.3,C+D,363.3,363.3,1819.56,434.9,-18.799889898155797,18.799889898155797,4,8,"c04,c05,c06,c07",False,OTHER,,,,,,,,,,,,,,,,,,,
AMJLAND,38.16,47.0,C+D,47.0,47.0,159.56,61.0,-18.80851063829788,18.80851063829788,3,8,"c04,c05,c06,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
ENIL,101.49,125.02,C+D,125.02,125.02,485.13,174.58,-18.82098864181731,18.82098864181731,3,8,"c04,c05,c06,c07,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
GTECJAINX,31.13,38.35,C+D,38.35,38.35,34.53,38.35,-18.826597131681883,18.826597131681883,5,8,"c04,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
TRANSWORLD,159.49,196.49,C+D,196.49,196.49,349.28,287.58,-18.83047483332485,18.83047483332485,4,8,"c04,c05,c06,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
NITCO,96.91,119.4,C+D,119.4,119.4,2258.9,141.99,-18.83584589614741,18.83584589614741,5,8,"c06,c07,c11",True,OTHER,,,,,,,,,,,,,,,,,,,
AKSHOPTFBR,6.46,7.96,C+D,7.96,7.96,103.48,9.0,-18.84422110552764,18.84422110552764,2,8,"c04,c05,c06,c08,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
STAR,999.0,1231.0,C+D,1231.0,1231.0,9213.86,1231.0,-18.846466287571083,18.846466287571083,5,8,"c06,c07,c08",False,OTHER,,,,,,,,,,,,,,,,,,,
GANGESSECU,116.86,144.0,C+D,144.0,144.0,120.05,178.15,-18.847222222222225,18.847222222222225,4,8,"c04,c05,c06,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
KOPRAN,177.71,219.0,C+D,219.0,219.0,851.12,219.0,-18.853881278538807,18.853881278538807,5,8,"c06,c07,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
COMPUSOFT,13.2,16.27,C+D,16.27,16.27,105.48,21.89,-18.86908420405655,18.86908420405655,2,8,"c04,c05,c06,c07,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
RAILTEL,290.85,358.6,C+D,358.6,358.6,9324.72,412.9,-18.89291689905187,18.89291689905187,4,8,"c04,c05,c06,c08",False,OTHER,,,,,,,,,,,,,,,,,,,
MARALOVER,53.35,65.79,C+D,65.79,65.79,219.69,65.79,-18.90864873081016,18.90864873081016,3,8,"c04,c06,c07,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
ACI,518.75,639.8,C+D,639.8,639.8,6417.39,727.6,-18.91997499218505,18.91997499218505,3,8,"c04,c05,c06,c07,c08",False,OTHER,,,,,,,,,,,,,,,,,,,
ECLERX,1763.3,2174.8,C,2174.8,2497.5,16209.68,2497.5,-18.921280117711984,18.921280117711984,5,8,"c04,c06,c07",True,OTHER,,,,,,,,,,,,,,,,,,,
UTIAMC,907.85,1119.8,C+D,1119.8,1119.8,11660.56,1418.0,-18.92748705125915,18.92748705125915,4,8,"c04,c05,c06,c07",False,OTHER,,,,,,,,,,,,,,,,,,,
BFUTILITIE,563.05,694.55,C+D,694.55,694.55,2124.2,898.7,-18.933122165430856,18.933122165430856,4,8,"c04,c05,c06,c07",False,OTHER,,,,,,,,,,,,,,,,,,,
BEARDSELL,26.79,33.05,C+D,33.05,33.05,106.61,38.6,-18.940998487140693,18.940998487140693,3,8,"c04,c05,c06,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
DIGISPICE,17.79,21.95,C+D,21.95,21.95,438.94,35.5,-18.95216400911162,18.95216400911162,1,8,"c04,c05,c06,c07,c08,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
PNBGILTS,80.87,99.8,C+D,99.8,99.8,1464.09,109.99,-18.967935871743478,18.967935871743478,3,8,"c04,c05,c06,c07,c11",False,OTHER,,,,,,,,,,,,,,,,,,,
VALIANTLAB,67.81,83.7,C+D,83.7,83.7,372.68,100.98,-18.98446833930705,18.98446833930705,2,8,"c04,c05,c06,c08,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
CSLFINANCE,221.94,274.0,C,274.0,279.0,502.1,324.7,-19.0,19.0,4,8,"c04,c05,c06,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
GILLANDERS,92.12,113.75,C+D,113.75,113.75,194.38,131.89,-19.015384615384612,19.015384615384612,3,8,"c04,c05,c06,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
SUNDARMFIN,4568.5,5642.0,C+D,5642.0,5642.0,50605.27,5642.0,-19.026940801134348,19.026940801134348,4,8,"c04,c05,c06,c07",False,OTHER,,,,,,,,,,,,,,,,,,,
EIHOTEL,303.15,374.55,C,374.55,374.65,19131.54,434.8,-19.062875450540655,19.062875450540655,4,8,"c04,c05,c06,c07",False,OTHER,,,,,,,,,,,,,,,,,,,
BALAXI,24.2,29.9,C+D,29.9,29.9,136.99,52.0,-19.06354515050167,19.06354515050167,3,8,"c04,c05,c06,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
BALUFORGE,461.2,569.9,C+D,569.9,569.9,5040.24,697.0,-19.0735216704685,19.0735216704685,5,8,"c04,c05,c06",False,OTHER,,,,,,,,,,,,,,,,,,,
RHL,169.44,209.38,C+D,209.38,209.38,297.49,309.9,-19.07536536440921,19.07536536440921,4,8,"c04,c05,c06,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
DELTAMAGNT,59.37,73.38,C+D,73.38,73.38,65.24,93.45,-19.09239574816026,19.09239574816026,3,8,"c04,c05,c06,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
MOTOGENFIN,26.55,32.82,C+D,32.82,32.82,102.25,32.82,-19.104204753199266,19.104204753199266,3,8,"c06,c07,c08,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
TEJASNET,521.5,644.75,C+D,644.75,644.75,9251.99,647.0,-19.115936409461032,19.115936409461032,4,8,"c04,c05,c06,c08",False,OTHER,,,,,,,,,,,,,,,,,,,
KCP,152.12,188.1,C+D,188.1,188.1,1961.81,214.4,-19.12812333864965,19.12812333864965,4,8,"c04,c05,c06,c07",False,OTHER,,,,,,,,,,,,,,,,,,,
BSE,3596.1,4446.8,C+D,4446.8,4446.8,148278.61,4446.8,-19.130610776288574,19.130610776288574,5,8,"c06,c07,c08",False,OTHER,,,,,,,,,,,,,,,,,,,
ANIKINDS,42.2,52.19,C,52.19,52.57,95.07,98.85,-19.14159800728108,19.14159800728108,3,8,"c04,c05,c06,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
TRITURBINE,636.75,787.6,C+D,787.6,787.6,20432.38,787.6,-19.15312341289995,19.15312341289995,6,8,"c06,c08",False,OTHER,,,,,,,,,,,,,,,,,,,
ORIENTPPR,17.52,21.68,C+D,21.68,21.68,371.2,30.89,-19.18819188191882,19.18819188191882,3,8,"c04,c05,c06,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
ROHLTD,323.2,400.1,C+D,400.1,400.1,888.86,593.4,-19.220194951262194,19.220194951262194,4,8,"c04,c05,c06,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
ASHOKLEY,174.0,215.42,C+D,215.42,215.42,103426.14,215.42,-19.227555473029426,19.227555473029426,7,8,c06,True,OTHER,,,,,,,,,,,,,,,,,,,
MODISONLTD,292.85,362.7,C+D,362.7,362.7,950.7,362.7,-19.25834022608215,19.25834022608215,8,8,,True,OTHER,,,,,,,,,,,,,,,,,,,
HALEOSLABS,1432.3,1774.0,C+D,1774.0,1774.0,423.91,1774.0,-19.26155580608794,19.26155580608794,4,8,"c06,c07,c08,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
LOTUSEYE,115.61,143.2,C+D,143.2,143.2,233.66,147.0,-19.266759776536308,19.266759776536308,5,8,"c06,c08,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
MAITHANALL,976.75,1210.1,C+D,1210.1,1210.1,2822.26,1210.1,-19.283530286753155,19.283530286753155,3,8,"c04,c05,c06,c07,c08",False,OTHER,,,,,,,,,,,,,,,,,,,
SANDUMA,204.9,253.9,C+D,253.9,253.9,9929.5,273.0,-19.29893658920835,19.29893658920835,5,8,"c06,c07,c08",False,OTHER,,,,,,,,,,,,,,,,,,,
MODIRUBBER,122.64,152.0,C+D,152.0,152.0,300.91,167.5,-19.315789473684212,19.315789473684212,4,8,"c05,c06,c08,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
SHANTIGEAR,399.35,495.0,C+D,495.0,495.0,3077.74,598.9,-19.323232323232318,19.323232323232318,3,8,"c04,c05,c06,c07,c08",False,OTHER,,,,,,,,,,,,,,,,,,,
TGBHOTELS,9.18,11.38,C+D,11.38,11.38,25.91,13.4,-19.332161687170483,19.332161687170483,2,8,"c04,c05,c06,c07,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
TRIVENI,243.03,301.39,C+D,301.39,301.39,5320.2,301.39,-19.363615249344697,19.363615249344697,5,8,"c05,c06,c08",False,OTHER,,,,,,,,,,,,,,,,,,,
AEROFLEX,420.75,521.9,C+D,521.9,521.9,5516.17,521.9,-19.381107491856675,19.381107491856675,6,8,"c07,c08",False,OTHER,,,,,,,,,,,,,,,,,,,
DIAMINESQ,247.2,306.7,C+D,306.7,306.7,260.59,418.8,-19.40006521030323,19.40006521030323,4,8,"c04,c05,c06,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
EBGNG,555.65,689.5,C+D,689.5,689.5,6281.45,689.5,-19.412617839013784,19.412617839013784,6,8,"c06,c07",True,OTHER,,,,,,,,,,,,,,,,,,,
SEJALLTD,715.0,887.4,C+D,887.4,887.4,815.51,1036.7,-19.427541131395085,19.427541131395085,4,8,"c06,c07,c08,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
TCS,2425.7,3011.6,C,3011.6,3350.0,882155.46,3350.0,-19.454774870500735,19.454774870500735,5,8,"c04,c05,c06",False,OTHER,,,,,,,,,,,,,,,,,,,
MAHEPC,108.56,134.8,C+D,134.8,134.8,302.07,185.12,-19.465875370919886,19.465875370919886,3,8,"c04,c05,c06,c08,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
FINPIPE,161.33,200.4,C+D,200.4,200.4,9952.82,222.5,-19.496007984031934,19.496007984031934,4,8,"c04,c05,c06,c08",False,OTHER,,,,,,,,,,,,,,,,,,,
BAIDFIN,9.98,12.4,C+D,12.4,12.4,154.11,12.98,-19.516129032258064,19.516129032258064,2,8,"c04,c05,c06,c08,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
ROLLT,3.01,3.74,C+D,3.74,3.74,81.54,3.74,-19.51871657754012,19.51871657754012,6,8,"c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
CESC,164.58,204.5,C+D,204.5,204.5,21883.69,204.5,-19.520782396088013,19.520782396088013,4,8,"c05,c06,c07,c08",False,OTHER,,,,,,,,,,,,,,,,,,,
EPIGRAL,1126.6,1400.0,C+D,1400.0,1400.0,4871.6,1911.6,-19.528571428571436,19.528571428571436,5,8,"c04,c05,c06",False,OTHER,,,,,,,,,,,,,,,,,,,
PPAP,305.3,379.5,C+D,379.5,379.5,430.88,379.5,-19.55204216073781,19.55204216073781,7,8,c12,False,OTHER,,,,,,,,,,,,,,,,,,,
JYOTISTRUC,11.64,14.47,C+D,14.47,14.47,1377.37,17.99,-19.557705597788527,19.557705597788527,3,8,"c04,c05,c06,c08,c11",False,OTHER,,,,,,,,,,,,,,,,,,,
BIRLACORPN,897.5,1116.0,C+D,1116.0,1116.0,6954.58,1346.1,-19.578853046594983,19.578853046594983,5,8,"c04,c05,c06",False,OTHER,,,,,,,,,,,,,,,,,,,
TARIL,299.1,372.0,C+D,372.0,372.0,9014.93,552.0,-19.59677419354838,19.59677419354838,4,8,"c04,c05,c06,c08",False,OTHER,,,,,,,,,,,,,,,,,,,
RAMANEWS,33.76,42.0,C+D,42.0,42.0,494.52,42.0,-19.619047619047624,19.619047619047624,4,8,"c04,c06,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
SKFINDIA,1537.3,1914.0,C+D,1914.0,1914.0,7605.13,2330.13,-19.681295715778475,19.681295715778475,4,8,"c04,c05,c06,c08",False,OTHER,,,,,,,,,,,,,,,,,,,
VIVIDHA,0.53,0.66,C+D,0.66,0.66,16.1,0.91,-19.696969696969695,19.696969696969695,2,8,"c04,c05,c06,c07,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
XTGLOBAL,32.11,39.99,C+D,39.99,39.99,426.65,46.25,-19.704926231557895,19.704926231557895,3,8,"c04,c06,c07,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
SILGO,69.21,86.2,C+D,86.2,86.2,173.47,86.2,-19.70997679814386,19.70997679814386,4,8,"c06,c08,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
AMRUTANJAN,527.35,657.0,C,657.0,657.95,1526.61,790.95,-19.733637747336374,19.733637747336374,5,8,"c04,c05,c06",False,OTHER,,,,,,,,,,,,,,,,,,,
IRMENERGY,294.45,366.89,C+D,366.89,366.89,1224.95,393.0,-19.744337539862084,19.744337539862084,6,8,"c04,c06",True,OTHER,,,,,,,,,,,,,,,,,,,
SARDAEN,500.5,624.0,C+D,624.0,624.0,17695.5,639.75,-19.791666666666664,19.791666666666664,4,8,"c05,c06,c07,c08",False,OTHER,,,,,,,,,,,,,,,,,,,
IRCTC,522.25,651.25,C+D,651.25,651.25,41967.62,739.0,-19.808061420345492,19.808061420345492,5,8,"c04,c05,c06",False,OTHER,,,,,,,,,,,,,,,,,,,
VBL,445.5,555.8,C+D,555.8,555.8,150474.41,555.8,-19.845268082043894,19.845268082043894,3,8,"c04,c05,c06,c07,c08",False,OTHER,,,,,,,,,,,,,,,,,,,
EMAMILTD,409.5,511.0,C,511.0,528.0,17877.3,634.2,-19.863013698630137,19.863013698630137,5,8,"c04,c05,c06",False,OTHER,,,,,,,,,,,,,,,,,,,
OLAELEC,39.3,49.05,C+D,49.05,49.05,17707.96,71.25,-19.877675840978597,19.877675840978597,4,8,"c04,c05,c06,c11",False,OTHER,,,,,,,,,,,,,,,,,,,
VOLTAS,1267.9,1582.5,C+D,1582.5,1582.5,41972.73,1582.5,-19.879936808846757,19.879936808846757,4,8,"c04,c05,c06,c07",False,OTHER,,,,,,,,,,,,,,,,,,,
SPMLINFRA,188.11,234.8,C+D,234.8,234.8,1522.28,309.9,-19.885008517887563,19.885008517887563,3,8,"c04,c05,c06,c07,c08",False,OTHER,,,,,,,,,,,,,,,,,,,
SANOFI,3327.0,4153.3,C+D,4153.3,4153.3,7670.67,5291.0,-19.895023234536396,19.895023234536396,5,8,"c04,c05,c06",False,OTHER,,,,,,,,,,,,,,,,,,,
GSS,13.34,16.66,C+D,16.66,16.66,36.04,33.97,-19.92797118847539,19.92797118847539,3,8,"c04,c05,c06,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
KREBSBIO,57.23,71.5,C+D,71.5,71.5,122.32,82.49,-19.958041958041964,19.958041958041964,2,8,"c04,c05,c06,c08,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
MODTHREAD,46.26,57.8,C+D,57.8,57.8,164.0,62.0,-19.965397923875432,19.965397923875432,5,8,"c06,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
MFSL,1514.5,1892.5,C+D,1892.5,1892.5,51220.09,1892.5,-19.973579920739763,19.973579920739763,4,8,"c05,c06,c07,c08",False,OTHER,,,,,,,,,,,,,,,,,,,
TEXMOPIPES,43.52,54.4,C+D,54.4,54.4,128.53,62.0,-19.999999999999993,19.999999999999993,3,8,"c04,c05,c06,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
BLAL,171.98,215.0,C+D,215.0,215.0,736.18,233.8,-20.009302325581398,20.009302325581398,2,8,"c04,c05,c06,c07,c08,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
SCI,294.95,368.75,C+D,368.75,368.75,13865.35,368.75,-20.013559322033903,20.013559322033903,6,8,"c06,c08",False,OTHER,,,,,,,,,,,,,,,,,,,
ELECTHERM,1021.4,1277.0,C+D,1277.0,1277.0,1313.58,1277.0,-20.01566170712608,20.01566170712608,6,8,"c06,c07",True,OTHER,,,,,,,,,,,,,,,,,,,
KRSNAA,567.6,709.75,C,709.75,733.1,1822.68,894.4,-20.02817893624515,20.02817893624515,5,8,"c04,c05,c06",False,OTHER,,,,,,,,,,,,,,,,,,,
